trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
37,False,gru,29,False,128,3,0.1,32,40,15,0.0003,64,0.2,7,0.0,real,,0,0,30.0,inf,1.1801517664323848,inf,inf,inf,inf,inf,0.816096170701573,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
38,False,gru,29,False,128,3,0.1,32,40,9,0.0003,64,0.2,1,0.0,real,,0,0,30.0,inf,0.8395673460788555,inf,inf,inf,inf,inf,0.9145989559530243,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
39,False,gru,29,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0977011698263663,inf,inf,inf,inf,inf,0.9001798590907344,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
40,False,gru,29,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.1131377388845807,inf,inf,inf,inf,inf,0.8069794833937262,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
41,False,gru,47,False,256,3,0.2,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.137587524377093,inf,inf,inf,inf,inf,0.8020156013141616,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
42,False,gru,47,False,256,3,0.2,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,0.6858016319640048,inf,inf,inf,inf,inf,0.7648651300407038,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
43,False,gru,47,False,256,3,0.2,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.1792413746869121,inf,inf,inf,inf,inf,0.8159281484285991,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
44,False,gru,47,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.0824714425005324,inf,inf,inf,inf,inf,0.8437964364636553,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
45,False,gru,47,False,128,3,0.2,32,40,16,0.001,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.1945165111781306,inf,inf,inf,inf,inf,0.7499921790869846,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
46,False,gru,47,False,128,3,0.2,32,40,15,0.001,64,0.2,7,0.0001,real,,0,0,30.0,inf,0.7167689555937106,inf,inf,inf,inf,inf,0.7487130051705896,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
47,False,gru,47,False,128,3,0.2,32,40,22,0.001,64,0.2,14,0.0001,real,,0,0,30.0,inf,1.6188969082302518,inf,inf,inf,inf,inf,0.7008570489176997,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
48,False,gru,47,False,128,3,0.2,32,40,10,0.001,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.0532020442905567,inf,inf,inf,inf,inf,0.8469066510481456,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
49,False,gru,47,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.148108147062162,inf,inf,inf,inf,inf,0.7862525201782511,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
50,False,gru,47,False,256,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,0.7072081914893141,inf,inf,inf,inf,inf,0.7754104095745862,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
51,False,gru,47,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.0875459379620023,inf,inf,inf,inf,inf,0.8131220009591844,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
52,False,gru,47,False,256,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.1182815837296682,inf,inf,inf,inf,inf,0.8484793573458077,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
53,False,gru,47,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1611293099656397,inf,inf,inf,inf,inf,0.8141162490429982,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
54,False,gru,47,False,256,2,0.1,32,40,18,0.0003,64,0.2,10,0.0001,real,,0,0,30.0,inf,0.6076069052691933,inf,inf,inf,inf,inf,0.7271241252015277,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
55,False,gru,47,False,256,2,0.1,32,40,9,0.0003,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.1100614644862987,inf,inf,inf,inf,inf,0.8849358259307014,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
56,False,gru,47,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.162889352186157,inf,inf,inf,inf,inf,0.7949798368933876,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
57,False,gru,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.1416773942123428,inf,inf,inf,inf,inf,0.852914709248534,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
58,False,gru,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,0.640458339237952,inf,inf,inf,inf,inf,0.824081951379776,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
59,False,gru,47,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.100379678938124,inf,inf,inf,inf,inf,0.8856633391203703,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
60,False,gru,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0320612832516491,inf,inf,inf,inf,inf,0.8385852315920518,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
61,False,gru,71,False,256,3,0.2,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.2263832545744204,inf,inf,inf,inf,inf,0.8324828192963524,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
62,False,gru,71,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.6977825027865332,inf,inf,inf,inf,inf,0.8136674377007213,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
