trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
32,False,transformer,11,False,256,3,0.1,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.0112662296750787,inf,inf,inf,inf,inf,0.7950676108586595,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,25
33,False,transformer,29,False,256,3,0.2,32,40,26,0.0003,64,0.2,18,0.0001,real,,0,0,30.0,inf,1.0753276574621307,inf,inf,inf,inf,inf,0.7615149635204846,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,29
34,False,transformer,29,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.6644565130139256,inf,inf,inf,inf,inf,0.8452482296199333,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,29
35,False,transformer,29,False,256,3,0.2,32,40,24,0.0003,64,0.2,16,0.0001,real,,0,0,30.0,inf,1.3236809262522944,inf,inf,inf,inf,inf,0.7712746605166683,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,29
36,False,transformer,29,False,256,3,0.2,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.094658778184138,inf,inf,inf,inf,inf,0.8280465568081959,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,29
37,False,transformer,29,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1051525524609669,inf,inf,inf,inf,inf,0.8630550791459456,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,15
38,False,transformer,29,False,128,3,0.2,32,40,11,0.001,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.6213174113282213,inf,inf,inf,inf,inf,0.886253785214773,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,15
39,False,transformer,29,False,128,3,0.2,32,40,20,0.001,64,0.2,12,0.0001,real,,0,0,30.0,inf,1.1159053202028628,inf,inf,inf,inf,inf,0.8189787400210345,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,15
40,False,transformer,29,False,128,3,0.2,32,40,14,0.001,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.0242368045518089,inf,inf,inf,inf,inf,0.8098489366797246,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,15
41,False,transformer,29,False,256,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.0860195844560023,inf,inf,inf,inf,inf,0.8401543228479672,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,24
42,False,transformer,29,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,0.4874688577544582,inf,inf,inf,inf,inf,0.8350811570640502,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,24
43,False,transformer,29,False,256,3,0.1,32,40,22,0.0003,64,0.2,14,0.0,real,,0,0,30.0,inf,1.4597716772997822,inf,inf,inf,inf,inf,0.775476983388265,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,24
44,False,transformer,29,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.0407129917106712,inf,inf,inf,inf,inf,0.8053447207914323,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,24
45,False,transformer,29,False,256,2,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.090138414463532,inf,inf,inf,inf,inf,0.8374019598604298,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,17
