trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
66,False,transformer,71,False,128,3,0.2,32,40,9,0.001,64,0.2,1,0.0001,real,,0,0,30.0,inf,0.6608225673705608,inf,inf,inf,inf,inf,0.9133141192963453,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
67,False,transformer,71,False,128,3,0.2,32,40,13,0.001,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.1479860367598358,inf,inf,inf,inf,inf,0.8689079645827964,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
68,False,transformer,71,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1335514418878982,inf,inf,inf,inf,inf,0.8211961013207824,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
69,False,transformer,71,False,256,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.0352613083202833,inf,inf,inf,inf,inf,0.7855346831208216,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
70,False,transformer,71,False,256,3,0.1,32,40,29,0.0003,64,0.2,21,0.0,real,,0,0,30.0,inf,0.5906661037389223,inf,inf,inf,inf,inf,0.6259517957524555,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
71,False,transformer,71,False,256,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.05962633645093,inf,inf,inf,inf,inf,0.880168322192298,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
72,False,transformer,71,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.055803188003175,inf,inf,inf,inf,inf,0.8442275007701548,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
73,False,transformer,71,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.0967143582406347,inf,inf,inf,inf,inf,0.8764718045072326,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
74,False,transformer,71,False,256,2,0.1,32,40,26,0.0003,64,0.2,18,0.0001,real,,0,0,30.0,inf,0.5544521285069955,inf,inf,inf,inf,inf,0.7016181513061368,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
75,False,transformer,71,False,256,2,0.1,32,40,19,0.0003,64,0.2,11,0.0001,real,,0,0,30.0,inf,1.4631979686242562,inf,inf,inf,inf,inf,0.748427659228996,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
76,False,transformer,71,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.0683017086254716,inf,inf,inf,inf,inf,0.8023086231158622,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
77,False,transformer,71,False,128,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.1369295037330294,inf,inf,inf,inf,inf,0.7973220120978669,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
78,False,transformer,71,False,128,3,0.1,32,40,25,0.0003,64,0.2,17,0.0,real,,0,0,30.0,inf,0.5205922497285379,inf,inf,inf,inf,inf,0.7466618715747585,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
79,False,transformer,71,False,128,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.2521522795712505,inf,inf,inf,inf,inf,0.8055696099775809,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
80,False,transformer,71,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.036233687426323,inf,inf,inf,inf,inf,0.899763410058816,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
81,False,transformer,97,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.0887785903249678,inf,inf,inf,inf,inf,0.9019966546140177,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
82,False,transformer,97,False,256,3,0.2,32,40,19,0.0003,64,0.2,11,0.0001,real,,0,0,30.0,inf,0.6109926397199029,inf,inf,inf,inf,inf,0.7538952891904164,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
83,False,transformer,97,False,256,3,0.2,32,40,17,0.0003,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.5450886620415583,inf,inf,inf,inf,inf,0.7817316331686797,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
